Transaction Date,Day of Week,Month,Quarter,Financial Year,Outlet ID,Outlet Name,Area,Product ID,Product Name,Category,Units Sold,Unit Price,Gross Sales,Discount %,Discount Amount,Net Sales,GST %,GST Amount,Total Bill,Payment Mode,Customer Count,Average Bill Size,Peak Hour Sales %,Weather,Special Event,Holiday,Stock Availability,Employee Shift,Manager Name,Remarks
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,62,155,9610,0.0,0.0,9610.0,5,480.5,10090.5,Cash,48,210.22,71.65,Rainy,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,57,105,5985,0.0,0.0,5985.0,5,299.25,6284.25,UPI,44,142.82,71.65,Rainy,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,57,220,12540,0.0,0.0,12540.0,5,627.0,13167.0,Cash,43,306.21,60.23,Rainy,None,No,Available,Morning,Rahul Nair,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,58,160,9280,0.0,0.0,9280.0,5,464.0,9744.0,Credit Card,39,249.85,60.23,Rainy,None,No,Available,Morning,Rahul Nair,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD003,French Fries,Sides,46,110,5060,0.0,0.0,5060.0,5,253.0,5313.0,UPI,34,156.26,60.23,Rainy,None,No,Available,Morning,Rahul Nair,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,83,200,16600,0.0,0.0,16600.0,5,830.0,17430.0,UPI,62,281.13,56.3,Rainy,None,No,Available,Evening,Priyanka Sen,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,69,145,10005,0.0,0.0,10005.0,5,500.25,10505.25,Cash,51,205.99,56.3,Rainy,None,No,Available,Evening,Priyanka Sen,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD003,French Fries,Sides,66,95,6270,0.0,0.0,6270.0,5,313.5,6583.5,UPI,53,124.22,56.3,Rainy,None,No,Available,Evening,Priyanka Sen,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,63,225,14175,0.0,0.0,14175.0,5,708.75,14883.75,Credit Card,44,338.27,48.33,Rainy,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,51,165,8415,0.0,0.0,8415.0,5,420.75,8835.75,UPI,40,220.89,48.33,Rainy,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD003,French Fries,Sides,43,115,4945,0.0,0.0,4945.0,5,247.25,5192.25,Cash,32,162.26,48.33,Rainy,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,56,210,11760,0.1,1176.0,10584.0,5,529.2,11113.2,Credit Card,40,277.83,49.14,Rainy,None,No,Available,Evening,Siddharth Rao,Combo Offer Applied
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,51,150,7650,0.1,765.0,6885.0,5,344.25,7229.25,UPI,37,195.39,49.14,Rainy,None,No,Available,Evening,Siddharth Rao,Combo Offer Applied
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD003,French Fries,Sides,48,100,4800,0.1,480.0,4320.0,5,216.0,4536.0,UPI,34,133.41,49.14,Rainy,None,No,Available,Evening,Siddharth Rao,Combo Offer Applied
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,54,190,10260,0.0,0.0,10260.0,5,513.0,10773.0,UPI,44,244.84,46.76,Rainy,None,No,Available,Full Day,Meera Krishnan,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,52,140,7280,0.0,0.0,7280.0,5,364.0,7644.0,Cash,39,196.0,46.76,Rainy,None,No,Available,Full Day,Meera Krishnan,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,43,90,3870,0.0,0.0,3870.0,5,193.5,4063.5,Credit Card,29,140.12,46.76,Rainy,None,No,Available,Full Day,Meera Krishnan,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,62,205,12710,0.0,0.0,12710.0,5,635.5,13345.5,Cash,46,290.12,53.91,Rainy,None,No,Available,Evening,Aditya Verma,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,55,150,8250,0.0,0.0,8250.0,5,412.5,8662.5,Debit Card,37,234.12,53.91,Rainy,None,No,Available,Evening,Aditya Verma,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD003,French Fries,Sides,46,100,4600,0.0,0.0,4600.0,5,230.0,4830.0,UPI,36,134.17,53.91,Rainy,None,No,Available,Evening,Aditya Verma,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,55,195,10725,0.0,0.0,10725.0,5,536.25,11261.25,UPI,43,261.89,52.66,Rainy,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,47,140,6580,0.0,0.0,6580.0,5,329.0,6909.0,UPI,37,186.73,52.66,Rainy,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,42,90,3780,0.0,0.0,3780.0,5,189.0,3969.0,UPI,34,116.74,52.66,Rainy,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,45,180,8100,0.0,0.0,8100.0,5,405.0,8505.0,UPI,33,257.73,52.06,Rainy,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,39,130,5070,0.0,0.0,5070.0,5,253.5,5323.5,Cash,29,183.57,52.06,Rainy,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-04,Monday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,36,85,3060,0.0,0.0,3060.0,5,153.0,3213.0,Cash,26,123.58,52.06,Rainy,None,No,Available,Morning,Rohan Das,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,104,220,22880,0.0,0.0,22880.0,5,1144.0,24024.0,Wallet,71,338.37,50.09,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,89,160,14240,0.0,0.0,14240.0,5,712.0,14952.0,Credit Card,62,241.16,50.09,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD003,French Fries,Sides,78,110,8580,0.0,0.0,8580.0,5,429.0,9009.0,UPI,62,145.31,50.09,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,83,215,17845,0.0,0.0,17845.0,5,892.25,18737.25,UPI,63,297.42,62.38,Overcast,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,72,155,11160,0.0,0.0,11160.0,5,558.0,11718.0,Credit Card,58,202.03,62.38,Overcast,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,56,105,5880,0.0,0.0,5880.0,5,294.0,6174.0,Credit Card,42,147.0,62.38,Overcast,None,No,Available,Morning,Ananya Iyer,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,70,220,15400,0.05,770.0,14630.0,5,731.5,15361.5,UPI,58,264.85,63.36,Overcast,None,No,Available,Morning,Rahul Nair,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,60,160,9600,0.05,480.0,9120.0,5,456.0,9576.0,Debit Card,46,208.17,63.36,Overcast,None,No,Available,Morning,Rahul Nair,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD003,French Fries,Sides,53,110,5830,0.05,291.5,5538.5,5,276.93,5815.43,Cash,37,157.17,63.36,Overcast,None,No,Available,Morning,Rahul Nair,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,92,200,18400,0.0,0.0,18400.0,5,920.0,19320.0,UPI,61,316.72,52.82,Overcast,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,86,145,12470,0.0,0.0,12470.0,5,623.5,13093.5,Credit Card,60,218.22,52.82,Overcast,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD003,French Fries,Sides,74,95,7030,0.0,0.0,7030.0,5,351.5,7381.5,UPI,50,147.63,52.82,Overcast,None,No,Available,Morning,Priyanka Sen,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,69,225,15525,0.05,776.25,14748.75,5,737.44,15486.19,UPI,50,309.72,43.52,Overcast,None,No,Available,Morning,Vikram Malhotra,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,63,165,10395,0.05,519.75,9875.25,5,493.76,10369.01,UPI,44,235.66,43.52,Overcast,None,No,Available,Morning,Vikram Malhotra,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD003,French Fries,Sides,53,115,6095,0.05,304.75,5790.25,5,289.51,6079.76,UPI,37,164.32,43.52,Overcast,None,No,Available,Morning,Vikram Malhotra,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,61,210,12810,0.0,0.0,12810.0,5,640.5,13450.5,Credit Card,47,286.18,54.65,Overcast,None,No,Available,Morning,Siddharth Rao,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,67,150,10050,0.0,0.0,10050.0,5,502.5,10552.5,Debit Card,51,206.91,54.65,Overcast,None,No,Available,Morning,Siddharth Rao,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD003,French Fries,Sides,48,100,4800,0.0,0.0,4800.0,5,240.0,5040.0,Credit Card,34,148.24,54.65,Overcast,None,No,Available,Morning,Siddharth Rao,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,56,190,10640,0.0,0.0,10640.0,5,532.0,11172.0,Debit Card,37,301.95,53.5,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations (Shortage of Veg Burger)
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,35,140,4900,0.0,0.0,4900.0,5,245.0,5145.0,UPI,26,197.88,53.5,Overcast,None,No,Shortage,Evening,Meera Krishnan,Stock Shortage of Veg Burger
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,47,90,4230,0.0,0.0,4230.0,5,211.5,4441.5,Cash,36,123.38,53.5,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations (Shortage of Veg Burger)
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,70,205,14350,0.0,0.0,14350.0,5,717.5,15067.5,Debit Card,48,313.91,46.06,Overcast,None,No,Available,Full Day,Aditya Verma,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,61,150,9150,0.0,0.0,9150.0,5,457.5,9607.5,Wallet,43,223.43,46.06,Overcast,None,No,Available,Full Day,Aditya Verma,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD003,French Fries,Sides,50,100,5000,0.0,0.0,5000.0,5,250.0,5250.0,Credit Card,35,150.0,46.06,Overcast,None,No,Available,Full Day,Aditya Verma,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,58,195,11310,0.0,0.0,11310.0,5,565.5,11875.5,Cash,40,296.89,49.36,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,51,140,7140,0.0,0.0,7140.0,5,357.0,7497.0,UPI,35,214.2,49.36,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,47,90,4230,0.0,0.0,4230.0,5,211.5,4441.5,UPI,34,130.63,49.36,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,49,180,8820,0.05,441.0,8379.0,5,418.95,8797.95,UPI,34,258.76,53.51,Overcast,None,No,Available,Morning,Rohan Das,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,51,130,6630,0.05,331.5,6298.5,5,314.93,6613.43,UPI,36,183.71,53.51,Overcast,None,No,Available,Morning,Rohan Das,5% Discount Day
2025-08-05,Tuesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,36,85,3060,0.05,153.0,2907.0,5,145.35,3052.35,UPI,24,127.18,53.51,Overcast,None,No,Available,Morning,Rohan Das,5% Discount Day
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,102,220,22440,0.0,0.0,22440.0,5,1122.0,23562.0,Debit Card,76,310.03,61.37,Overcast,None,No,Available,Evening,Aarav Sharma,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,83,160,13280,0.0,0.0,13280.0,5,664.0,13944.0,Credit Card,66,211.27,61.37,Overcast,None,No,Available,Evening,Aarav Sharma,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD003,French Fries,Sides,74,110,8140,0.0,0.0,8140.0,5,407.0,8547.0,Credit Card,54,158.28,61.37,Overcast,None,No,Available,Evening,Aarav Sharma,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,77,215,16555,0.0,0.0,16555.0,5,827.75,17382.75,UPI,55,316.05,67.53,Overcast,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,69,155,10695,0.0,0.0,10695.0,5,534.75,11229.75,UPI,56,200.53,67.53,Overcast,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,57,105,5985,0.0,0.0,5985.0,5,299.25,6284.25,Debit Card,42,149.62,67.53,Overcast,None,No,Available,Evening,Ananya Iyer,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,84,220,18480,0.0,0.0,18480.0,5,924.0,19404.0,Wallet,59,328.88,57.81,Overcast,Local Event,No,Available,Full Day,Rahul Nair,Local Event - High Footfall
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,77,160,12320,0.0,0.0,12320.0,5,616.0,12936.0,UPI,60,215.6,57.81,Overcast,Local Event,No,Available,Full Day,Rahul Nair,Local Event - High Footfall
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD003,French Fries,Sides,61,110,6710,0.0,0.0,6710.0,5,335.5,7045.5,UPI,48,146.78,57.81,Overcast,Local Event,No,Available,Full Day,Rahul Nair,Local Event - High Footfall
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,100,200,20000,0.05,1000.0,19000.0,5,950.0,19950.0,Credit Card,73,273.29,57.34,Overcast,None,No,Available,Morning,Priyanka Sen,5% Discount Day
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,77,145,11165,0.05,558.25,10606.75,5,530.34,11137.09,Credit Card,53,210.13,57.34,Overcast,None,No,Available,Morning,Priyanka Sen,5% Discount Day
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT004,Electronic City,South,PRD003,French Fries,Sides,76,95,7220,0.05,361.0,6859.0,5,342.95,7201.95,Credit Card,55,130.94,57.34,Overcast,None,No,Available,Morning,Priyanka Sen,5% Discount Day
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,73,225,16425,0.0,0.0,16425.0,5,821.25,17246.25,Cash,54,319.38,43.84,Overcast,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,60,165,9900,0.0,0.0,9900.0,5,495.0,10395.0,Credit Card,49,212.14,43.84,Overcast,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT005,MG Road,Central,PRD003,French Fries,Sides,47,115,5405,0.0,0.0,5405.0,5,270.25,5675.25,Credit Card,38,149.35,43.84,Overcast,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,71,210,14910,0.0,0.0,14910.0,5,745.5,15655.5,Debit Card,51,306.97,54.94,Overcast,None,No,Available,Morning,Siddharth Rao,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,58,150,8700,0.0,0.0,8700.0,5,435.0,9135.0,Credit Card,43,212.44,54.94,Overcast,None,No,Available,Morning,Siddharth Rao,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT006,Jayanagar,South,PRD003,French Fries,Sides,52,100,5200,0.0,0.0,5200.0,5,260.0,5460.0,Wallet,36,151.67,54.94,Overcast,None,No,Available,Morning,Siddharth Rao,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,64,190,12160,0.0,0.0,12160.0,5,608.0,12768.0,UPI,43,296.93,51.21,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,52,140,7280,0.0,0.0,7280.0,5,364.0,7644.0,UPI,37,206.59,51.21,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,44,90,3960,0.0,0.0,3960.0,5,198.0,4158.0,UPI,36,115.5,51.21,Overcast,None,No,Available,Evening,Meera Krishnan,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,64,205,13120,0.0,0.0,13120.0,5,656.0,13776.0,Debit Card,45,306.13,50.94,Overcast,None,No,Available,Morning,Aditya Verma,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,61,150,9150,0.0,0.0,9150.0,5,457.5,9607.5,Cash,43,223.43,50.94,Overcast,None,No,Available,Morning,Aditya Verma,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT008,HSR Layout,South,PRD003,French Fries,Sides,55,100,5500,0.0,0.0,5500.0,5,275.0,5775.0,Credit Card,40,144.38,50.94,Overcast,None,No,Available,Morning,Aditya Verma,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,63,195,12285,0.0,0.0,12285.0,5,614.25,12899.25,Cash,43,299.98,49.25,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,51,140,7140,0.0,0.0,7140.0,5,357.0,7497.0,UPI,41,182.85,49.25,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,50,90,4500,0.0,0.0,4500.0,5,225.0,4725.0,UPI,36,131.25,49.25,Overcast,None,No,Available,Evening,Sneha Hegde,Normal Operations
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,49,180,8820,0.0,0.0,8820.0,5,441.0,9261.0,UPI,36,257.25,48.04,Overcast,None,No,Available,Morning,Rohan Das,Normal Operations (Shortage of French Fries)
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,48,130,6240,0.0,0.0,6240.0,5,312.0,6552.0,Debit Card,33,198.55,48.04,Overcast,None,No,Available,Morning,Rohan Das,Normal Operations (Shortage of French Fries)
2025-08-06,Wednesday,August,Q2 FY 2025-26,FY 2025-26,OUT010,Yelahanka,North,PRD003,French Fries,Sides,27,85,2295,0.0,0.0,2295.0,5,114.75,2409.75,UPI,22,109.53,48.04,Overcast,None,No,Shortage,Morning,Rohan Das,Stock Shortage of French Fries
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,105,220,23100,0.0,0.0,23100.0,5,1155.0,24255.0,Credit Card,73,332.26,58.81,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,95,160,15200,0.0,0.0,15200.0,5,760.0,15960.0,Credit Card,76,210.0,58.81,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT001,Indiranagar,East,PRD003,French Fries,Sides,76,110,8360,0.0,0.0,8360.0,5,418.0,8778.0,Wallet,59,148.78,58.81,Overcast,None,No,Available,Morning,Aarav Sharma,Normal Operations
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,79,215,16985,0.0,0.0,16985.0,5,849.25,17834.25,UPI,60,297.24,72.59,Overcast,None,No,Available,Full Day,Ananya Iyer,Normal Operations
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,67,155,10385,0.0,0.0,10385.0,5,519.25,10904.25,UPI,54,201.93,72.59,Overcast,None,No,Available,Full Day,Ananya Iyer,Normal Operations
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT002,Koramangala,South,PRD003,French Fries,Sides,62,105,6510,0.0,0.0,6510.0,5,325.5,6835.5,UPI,44,155.35,72.59,Overcast,None,No,Available,Full Day,Ananya Iyer,Normal Operations
2025-08-07,Thursday,August,Q2 FY 2025-26,FY 2025-26,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,67,220,14740,0.0,0.0,14740.0,5,737.0,15477.0,Debit Card,54,286.61,55.48,Overcast,None,No,Available,Morning,Rahul Nair,Normal Operations
